"Year,month",subcategory,Avg_leads
2020-04,Cameras & Photography,4040.466508942933
2020-04,Car Accessories & Parts,23707.68425599987
2020-04,Cars,64362.21952079041
2020-04,Clothes,5979.6398803013335
2020-04,Commercial Properties,3119.151061728
2020-04,Commercial Vehicle & Boats,2729.7129083500668
2020-04,Computers & Accessories,22017.364439803197
2020-04,Food,2911.809330854667
2020-04,Furniture & Decoration,8742.651745681598
2020-04,Games & Consoles,36412.4621178144
2020-04,Garden Items,1849.0892838973334
2020-04,Health & Beauty,7600.754874835732
2020-04,Hobby & Collectibles,6737.961209892534
2020-04,Home Appliances & Kitchen,22466.547035930405
2020-04,Houses,42961.77471138
2020-04,Jobs,12454.380470197999
2020-04,Land,7145.409447264001
2020-04,Mobile Phones & Gadgets,144557.86636597133
2020-04,Moms & Kids,3537.6136860766
2020-04,Motorcycle Accessories & Parts,6772.177347392
2020-04,Motorcycles,30239.625487102203
2020-04,Music Instruments,3070.0780590000004
2020-04,Music/Movies/Books/Magazines,883.7435718738667
2020-04,Other Accessories & Parts,355.49575452999994
2020-04,Others,1439.69958525
2020-04,Pets,24612.43992094973
2020-04,Professional/Business Equipment,1512.4965863794664
2020-04,Rooms,15687.385028146999
2020-04,Services,3361.9537093923336
2020-04,Shoes,5512.534821803467
2020-04,Sports & Outdoors,7307.480689044801
2020-04,TV/Audio/Video,12768.558239875734
2020-04,Textbooks,216.6230768864
2020-04,Tickets & Vouchers,76.66888454306667
2020-04,Tours and Holidays,124.991153937
2020-04,Watches & Fashion Accessories,8226.743069280401
2020-04,Wedding,120.74184973386667
2020-05,Accessories for Phones & Gadgets,567.9659878878065
2020-05,Accommodation & Homestays,75.10461769909678
2020-05,Apartments,7790.470554210645
2020-05,Bags & Wallets,446.53024543651617
2020-05,Bed & Bath,181.13429844593549
2020-05,Business for Sale,143.2258221203226
2020-05,Cameras & Photography,545.6345286214193
2020-05,Car Accessories & Parts,3741.8501500786456
2020-05,Cars,11002.593907723354
2020-05,Clothes,1040.2706008774194
2020-05,Commercial Properties,542.2778882012904
2020-05,Commercial Vehicle & Boats,495.61588221400007
2020-05,Computers & Accessories,2859.043177978839
2020-05,Food,488.6176153476129
2020-05,Furniture & Decoration,1528.7149858529033
2020-05,Games & Consoles,4080.4555833882578
2020-05,Garden Items,231.53516915741938
2020-05,Health & Beauty,994.992559536
2020-05,Hobby & Collectibles,867.885106152258
2020-05,Home Appliances & Kitchen,2923.054778410839
2020-05,Houses,7225.04841398129
2020-05,Jobs,3031.1128332298063
2020-05,Land,941.4974729280001
2020-05,Mobile Phones & Gadgets,20495.612784490062
2020-05,Moms & Kids,450.77825308896774
2020-05,Motorcycle Accessories & Parts,1006.6647812252903
2020-05,Motorcycles,5496.607013531226
2020-05,Music Instruments,315.7461684967742
2020-05,Music/Movies/Books/Magazines,96.07833035974194
2020-05,Other Accessories & Parts,56.73446676709677
2020-05,Others,237.31177282258062
2020-05,Pets,3507.0908467950967
2020-05,Professional/Business Equipment,227.42266296851614
2020-05,Rooms,3049.4633921446452
2020-05,Services,329.75795296806456
2020-05,Shoes,634.3858756338064
2020-05,Sports & Outdoors,588.3779124491613
2020-05,TV/Audio/Video,1045.8851024113549
2020-05,Textbooks,8.91066997367742
2020-05,Tickets & Vouchers,5.240145373419355
2020-05,Tours and Holidays,11.915382031548386
2020-05,Watches & Fashion Accessories,943.5656115793548
2020-05,Wedding,14.424053123741935
